id,processid,type,corpus,normalize_corpus,create_time,update_time,add_user,source,mask
3735,gonghangshoucui,提前还款,我会到期前还掉,我会到期前还掉,,,haolei.yang,人工导入,0
3736,gonghangshoucui,提前还款,能不能提前还,能不能提前还,,,haolei.yang,人工导入,0
3737,gonghangshoucui,提前还款,提前还钱行不行,提前还钱行不行,,,haolei.yang,人工导入,0
3738,gonghangshoucui,提前还款,提前还还有利息吗,提前还还有利息吗,,,haolei.yang,人工导入,0
3739,gonghangshoucui,提前还款,我现在有钱可以提前还,我现在有钱可以提前还,,,haolei.yang,人工导入,0
3740,gonghangshoucui,提前还款,我刚拿到工资到期前就能还上,我刚拿到工资到期前就能还上,,,haolei.yang,人工导入,0
3741,gonghangshoucui,提前还款,没到期呢现在还咋样,没到期呢现在还咋样,,,haolei.yang,人工导入,0
3742,gonghangshoucui,提前还款,提前还钱就没影响了吧,提前还钱就没影响了吧,,,haolei.yang,人工导入,0
3743,gonghangshoucui,提前还款,要不我提前还了,要不我提前还了,,,haolei.yang,人工导入,0
3744,gonghangshoucui,提前还款,卡里有钱你到期前扣行吗,卡里有钱你到期前扣行吗,,,haolei.yang,人工导入,0
3745,gonghangshoucui,提前还款,我能提前还款,我能提前还款,,,haolei.yang,人工导入,0
3746,gonghangshoucui,提前还款,提前还也可以吧,提前还也可以吧,,,haolei.yang,人工导入,0
3747,gonghangshoucui,提前还款,有没有提前还的,有没有提前还的,,,haolei.yang,人工导入,0
3748,gonghangshoucui,提前还款,我肯定能提前还掉,我肯定能提前还掉,,,haolei.yang,人工导入,0
3749,gonghangshoucui,提前还款,我不会逾期的,我不会逾期的,,,haolei.yang,人工导入,0
3750,gonghangshoucui,提前还款,我会在逾期前还掉,我会在逾期前还掉,,,haolei.yang,人工导入,0
3751,gonghangshoucui,提前还款,我在到期前能还上,我在到期前能还上,,,haolei.yang,人工导入,0
3752,gonghangshoucui,提前还款,我在到期之前就还上可以吧,我在到期之前就还上可以吧,,,haolei.yang,人工导入,0
3753,gonghangshoucui,提前还款,到期之前就还有影响吗,到期之前就还有影响吗,,,haolei.yang,人工导入,0
3754,gonghangshoucui,提前还款,提前还有什么影响吗,提前还有什么影响吗,,,haolei.yang,人工导入,0
3755,gonghangshoucui,提前还款,提前还怎么样,提前还怎么样,,,haolei.yang,人工导入,0
3756,gonghangshoucui,提前还款,提前还不行吗,提前还不行吗,,,haolei.yang,人工导入,0
3757,gonghangshoucui,提前还款,我早点就还上,我早点就还上,,,haolei.yang,人工导入,0
3758,gonghangshoucui,提前还款,我要是比期限早几天还也是可以的是吧,我要是比期限早几天还也是可以的是吧,,,haolei.yang,人工导入,0
3759,gonghangshoucui,提前还款,是不是只要不逾期就行了早点还也行吧,是不是只要不逾期就行了早点还也行吧,,,haolei.yang,人工导入,0
3760,gonghangshoucui,提前还款,我想提前几天还行吗,我想提前几天还行吗,,,haolei.yang,人工导入,0
3761,gonghangshoucui,提前还款,提前还没关系吧,提前还没关系吧,,,haolei.yang,人工导入,0
3762,gonghangshoucui,提前还款,没到期能还吗,没到期能还吗,,,haolei.yang,人工导入,0
3763,gonghangshoucui,提前还款,我随时还进去行吗,我随时还进去行吗,,,haolei.yang,人工导入,0
3764,gonghangshoucui,提前还款,我可以早几天还吗,我可以早几天还吗,,,haolei.yang,人工导入,0
3765,gonghangshoucui,提前还款,我一气儿都还了行不行,我一气儿都还了行不行,,,haolei.yang,人工导入,0
3766,gonghangshoucui,不足额扣款,是否支持不足额扣款,是否支持不足额扣款,,,haolei.yang,人工导入,0
3767,gonghangshoucui,不足额扣款,卡里剩多少扣多少行不行,卡里剩多少扣多少行不行,,,haolei.yang,人工导入,0
3768,gonghangshoucui,不足额扣款,能不能先少扣点,能不能先少扣点,,,haolei.yang,人工导入,0
3769,gonghangshoucui,不足额扣款,先扣点剩下的以后补齐行吗,先扣点剩下的以后补齐行吗,,,haolei.yang,人工导入,0
3770,gonghangshoucui,不足额扣款,一定要一次还清吗,一定要一次还清吗,,,haolei.yang,人工导入,0
3771,gonghangshoucui,不足额扣款,卡里的钱是不是不够啦少扣点吧,卡里的钱是不是不够啦少扣点吧,,,haolei.yang,人工导入,0
3772,gonghangshoucui,不足额扣款,先扣一部分吧,先扣一部分吧,,,haolei.yang,人工导入,0
3773,gonghangshoucui,不足额扣款,你们能不能分两次扣,你们能不能分两次扣,,,haolei.yang,人工导入,0
3774,gonghangshoucui,不足额扣款,分几次扣完行吗,分几次扣完行吗,,,haolei.yang,人工导入,0
3775,gonghangshoucui,不足额扣款,要不别一次扣完,要不别一次扣完,,,haolei.yang,人工导入,0
3776,gonghangshoucui,不足额扣款,下次再扣另外的,下次再扣另外的,,,haolei.yang,人工导入,0
3777,gonghangshoucui,不足额扣款,卡里没有那么多少扣点,卡里没有那么多少扣点,,,haolei.yang,人工导入,0
3778,gonghangshoucui,不足额扣款,分开扣款吧,分开扣款吧,,,haolei.yang,人工导入,0
3779,gonghangshoucui,不足额扣款,不用一次全部扣掉吧,不用一次全部扣掉吧,,,haolei.yang,人工导入,0
3780,gonghangshoucui,不足额扣款,有没有不足额扣款,有没有不足额扣款,,,haolei.yang,人工导入,0
3781,gonghangshoucui,不足额扣款,一定要足额扣款吗,一定要足额扣款吗,,,haolei.yang,人工导入,0
3782,gonghangshoucui,不足额扣款,是不是可以不足额扣款,是不是可以不足额扣款,,,haolei.yang,人工导入,0
3783,gonghangshoucui,不足额扣款,不能足额还款,不能足额还款,,,haolei.yang,人工导入,0
3784,gonghangshoucui,不足额扣款,卡里钱不够一次还清的,卡里钱不够一次还清的,,,haolei.yang,人工导入,0
3785,gonghangshoucui,不足额扣款,先扣卡里剩的钱行吗,先扣卡里剩的钱行吗,,,haolei.yang,人工导入,0
3786,gonghangshoucui,不足额扣款,我没有那么多钱啊,我没有那么多钱啊,,,haolei.yang,人工导入,0
3787,gonghangshoucui,不足额扣款,我现在卡里的钱不够了,我现在卡里的钱不够了,,,haolei.yang,人工导入,0
3788,gonghangshoucui,不足额扣款,可以先扣一部分吗,可以先扣一部分吗,,,haolei.yang,人工导入,0
3789,gonghangshoucui,不足额扣款,钱可能不够了我下次充钱行吗,钱可能不够了我下次充钱行吗,,,haolei.yang,人工导入,0
3790,gonghangshoucui,不足额扣款,先把卡里的钱扣掉吧剩下的以后再扣,先把卡里的钱扣掉吧剩下的以后再扣,,,haolei.yang,人工导入,0
3791,gonghangshoucui,不足额扣款,我有多少你先扣多少,我有多少你先扣多少,,,haolei.yang,人工导入,0
3792,gonghangzaicui,询问卡号,我的全部卡号是多少,我的全部卡号是多少,,,haolei.yang,人工导入,0
3793,gonghangzaicui,询问卡号,我要核实一下全部卡号,我要核实一下全部卡号,,,haolei.yang,人工导入,0
3794,gonghangzaicui,询问卡号,全部卡号报一下,全部卡号报一下,,,haolei.yang,人工导入,0
3795,gonghangzaicui,询问卡号,给我查下全部卡号,给我查下全部卡号,,,haolei.yang,人工导入,0
3796,gonghangzaicui,询问卡号,我忘记卡号了你给我看下,我忘记卡号了你给我看下,,,haolei.yang,人工导入,0
3797,gonghangzaicui,询问卡号,你看看我全部卡号多少,你看看我全部卡号多少,,,haolei.yang,人工导入,0
3798,gonghangzaicui,询问卡号,告诉我全部卡号,告诉我全部卡号,,,haolei.yang,人工导入,0
3799,gonghangzaicui,询问卡号,你说下卡号我对一下,你说下卡号我对一下,,,haolei.yang,人工导入,0
3800,gonghangzaicui,询问卡号,什么卡啊,什么卡啊,,,haolei.yang,人工导入,0
3801,gonghangzaicui,询问卡号,我要核实下是什么卡,我要核实下是什么卡,,,haolei.yang,人工导入,0
3802,gonghangzaicui,询问卡号,给我报下哪张卡,给我报下哪张卡,,,haolei.yang,人工导入,0
3803,gonghangzaicui,询问卡号,你查一下是那张卡,你查一下是那张卡,,,haolei.yang,人工导入,0
3804,gonghangzaicui,询问卡号,你看看是那张卡,你看看是那张卡,,,haolei.yang,人工导入,0
3805,gonghangzaicui,询问卡号,这是什么卡你告诉我,这是什么卡你告诉我,,,haolei.yang,人工导入,0
3806,gonghangzaicui,询问卡号,什么卡我对一下呗,什么卡我对一下呗,,,haolei.yang,人工导入,0
3807,gonghangzaicui,询问卡号,哪张银行卡,哪张银行卡,,,haolei.yang,人工导入,0
3808,gonghangzaicui,询问卡号,我核实下是哪张银行卡,我核实下是哪张银行卡,,,haolei.yang,人工导入,0
3809,gonghangzaicui,询问卡号,你给我报下是哪张银行卡,你给我报下是哪张银行卡,,,haolei.yang,人工导入,0
3810,gonghangzaicui,询问卡号,你查查是哪张银行卡,你查查是哪张银行卡,,,haolei.yang,人工导入,0
3811,gonghangzaicui,询问卡号,你看一下是哪张银行卡,你看一下是哪张银行卡,,,haolei.yang,人工导入,0
3812,gonghangzaicui,询问卡号,告诉我是哪张银行卡,告诉我是哪张银行卡,,,haolei.yang,人工导入,0
3813,gonghangzaicui,询问卡号,你说哪张银行卡我对对,你说哪张银行卡我对对,,,haolei.yang,人工导入,0
3814,gonghangzaicui,询问卡号,我不记得哪张卡了,我不记得哪张卡了,,,haolei.yang,人工导入,0
3815,gonghangzaicui,询问卡号,我不记得哪张卡你给我查一下呗,我不记得哪张卡你给我查一下呗,,,haolei.yang,人工导入,0
3816,gonghangzaicui,询问卡号,我不记得卡号了,我不记得卡号了,,,haolei.yang,人工导入,0
3817,gonghangzaicui,询问卡号,我忘记卡号了你告诉我呗,我忘记卡号了你告诉我呗,,,haolei.yang,人工导入,0
3818,gonghangzaicui,询问卡号,我忘记卡号了你给我念下,我忘记卡号了你给我念下,,,haolei.yang,人工导入,0
3819,gonghangzaicui,询问卡号,我忘记什么卡了你报一下,我忘记什么卡了你报一下,,,haolei.yang,人工导入,0
3820,gonghangzaicui,询问卡号,不记得卡号了你告诉我,不记得卡号了你告诉我,,,haolei.yang,人工导入,0
3821,gonghangzaicui,询问卡号,不记得卡号了，你念我对下,不记得卡号了，你念我对下,,,haolei.yang,人工导入,0
3822,gonghangzaicui,询问卡号,辛苦你告诉我哪张银行卡,辛苦你告诉我哪张银行卡,,,haolei.yang,人工导入,0
3823,gonghangzaicui,询问卡号,你告诉我是哪张银行卡行吗,你告诉我是哪张银行卡行吗,,,haolei.yang,人工导入,0
3824,gonghangzaicui,询问卡号,我想不起来哪张张卡你告诉我呗,我想不起来哪张张卡你告诉我呗,,,haolei.yang,人工导入,0
3825,gonghangzaicui,询问卡号,我忘记什么卡了你给我查查,我忘记什么卡了你给我查查,,,haolei.yang,人工导入,0
3826,gonghangzaicui,询问卡号,麻烦给我核实一下卡号,麻烦给我核实一下卡号,,,haolei.yang,人工导入,0
3827,gonghangzaicui,询问卡号,替我核实一下卡号行不行,替我核实一下卡号行不行,,,haolei.yang,人工导入,0
3828,gonghangzaicui,询问卡号,麻烦给我查一下卡号,麻烦给我查一下卡号,,,haolei.yang,人工导入,0
3829,gonghangzaicui,询问卡号,辛苦你给我查一下卡号,辛苦你给我查一下卡号,,,haolei.yang,人工导入,0
3830,gonghangzaicui,询问卡号,给我报一下卡号行不行,给我报一下卡号行不行,,,haolei.yang,人工导入,0
3831,gonghangzaicui,询问卡号,我记不清是什么卡了,我记不清是什么卡了,,,haolei.yang,人工导入,0
3832,gonghangzaicui,询问卡号,我这个卡是多少号,我这个卡是多少号,,,haolei.yang,人工导入,0
3833,gonghangzaicui,询问卡号,卡的尾号是多少,卡的尾号是多少,,,haolei.yang,人工导入,0
3834,gonghangzaicui,询问卡号,银行卡号是多少,银行卡号是多少,,,haolei.yang,人工导入,0
3835,gonghangzaicui,询问卡号,我不知道我的卡号是多少，麻烦告诉我一下卡号,我不知道我的卡号是多少，麻烦告诉我一下卡号,,,haolei.yang,人工导入,0
3836,gonghangzaicui,询问卡号,我有好多张卡，我往哪张卡里还,我有好多张卡，我往哪张卡里还,,,haolei.yang,人工导入,0
3837,gonghangzaicui,询问卡号,告诉我哪张银行卡行不行,告诉我哪张银行卡行不行,,,haolei.yang,人工导入,0
3838,gonghangzaicui,询问卡号,我想不起来卡号你给我报一下,我想不起来卡号你给我报一下,,,haolei.yang,人工导入,0
3839,gonghangzaicui,询问卡号,我想不起来哪张卡你给我查下,我想不起来哪张卡你给我查下,,,haolei.yang,人工导入,0
3840,gonghangzaicui,询问卡号,能不能告诉我是哪张银行卡,能不能告诉我是哪张银行卡,,,haolei.yang,人工导入,0
3841,gonghangzaicui,询问卡号,我想不起来是什么卡了,我想不起来是什么卡了,,,haolei.yang,人工导入,0
3842,gonghangzaicui,否认办卡,卡号跟我的不一样,卡号跟我的不一样,,,haolei.yang,人工导入,0
3843,gonghangzaicui,否认办卡,我没有这张卡你说的的不对吧,我没有这张卡你说的的不对吧,,,haolei.yang,人工导入,0
3844,gonghangzaicui,否认办卡,不是这张卡,不是这张卡,,,haolei.yang,人工导入,0
3845,gonghangzaicui,否认办卡,没办过这张卡你是不是胡说八道呢,没办过这张卡你是不是胡说八道呢,,,haolei.yang,人工导入,0
3846,gonghangzaicui,否认办卡,卡不是我用的你瞎说呢吧,卡不是我用的你瞎说呢吧,,,haolei.yang,人工导入,0
3847,gonghangzaicui,否认办卡,卡不是我用的你是不是骗我,卡不是我用的你是不是骗我,,,haolei.yang,人工导入,0
3848,gonghangzaicui,否认办卡,卡不是我办的你唬人呢,卡不是我办的你唬人呢,,,haolei.yang,人工导入,0
3849,gonghangzaicui,否认办卡,这卡不是我那张啊我不信你说的,这卡不是我那张啊我不信你说的,,,haolei.yang,人工导入,0
3850,gonghangzaicui,否认办卡,卡号不对能不能别瞎说,卡号不对能不能别瞎说,,,haolei.yang,人工导入,0
3851,gonghangzaicui,否认办卡,卡号弄错了你说的不对吧,卡号弄错了你说的不对吧,,,haolei.yang,人工导入,0
3852,gonghangzaicui,否认办卡,这卡号和我的不一样你说的不对吧,这卡号和我的不一样你说的不对吧,,,haolei.yang,人工导入,0
3853,gonghangzaicui,否认办卡,卡号有问题,卡号有问题,,,haolei.yang,人工导入,0
3854,gonghangzaicui,否认办卡,卡号不是真的吧,卡号不是真的吧,,,haolei.yang,人工导入,0
3855,gonghangzaicui,否认办卡,卡号有误,卡号有误,,,haolei.yang,人工导入,0
3856,gonghangzaicui,还款后卡片情况,卡还能用吗,卡还能用吗,,,haolei.yang,人工导入,0
3857,gonghangzaicui,还款后卡片情况,卡还能刷吗,卡还能刷吗,,,haolei.yang,人工导入,0
3858,gonghangzaicui,还款后卡片情况,卡还能再消费吗,卡还能再消费吗,,,haolei.yang,人工导入,0
3859,gonghangzaicui,还款后卡片情况,卡还能买东西吗,卡还能买东西吗,,,haolei.yang,人工导入,0
3860,gonghangzaicui,还款后卡片情况,卡还能正常使用吗,卡还能正常使用吗,,,haolei.yang,人工导入,0
3861,gonghangzaicui,还款后卡片情况,还能用这张卡买东西吗,还能用这张卡买东西吗,,,haolei.yang,人工导入,0
3862,gonghangzaicui,还款后卡片情况,卡还能花吗,卡还能花吗,,,haolei.yang,人工导入,0
3863,gonghangzaicui,还款后卡片情况,我现在想知道我的卡还能用吗,我现在想知道我的卡还能用吗,,,haolei.yang,人工导入,0
3864,gonghangzaicui,还款后卡片情况,我还完款钱卡还能继续买吗,我还完款钱卡还能继续买吗,,,haolei.yang,人工导入,0
3865,gonghangzaicui,还款后卡片情况,你们弄完卡还能正常使用吗,你们弄完卡还能正常使用吗,,,haolei.yang,人工导入,0
3866,gonghangzaicui,还款后卡片情况,我想查下我的卡再消费吗,我想查下我的卡再消费吗,,,haolei.yang,人工导入,0
3867,gonghangzaicui,还款后卡片情况,我想核实我的卡还能花吗,我想核实我的卡还能花吗,,,haolei.yang,人工导入,0
3868,gonghangzaicui,还款后卡片情况,我想查下我的卡还能买东西吗,我想查下我的卡还能买东西吗,,,haolei.yang,人工导入,0
3869,gonghangzaicui,还款后卡片情况,我想核实我的卡还能正常使用吗,我想核实我的卡还能正常使用吗,,,haolei.yang,人工导入,0
3870,gonghangzaicui,还款后卡片情况,你告诉我卡还能用吗,你告诉我卡还能用吗,,,haolei.yang,人工导入,0
3871,gonghangzaicui,还款后卡片情况,你可以帮我看看卡还能再消费吗,你可以帮我看看卡还能再消费吗,,,haolei.yang,人工导入,0
3872,gonghangzaicui,还款后卡片情况,你可以帮我看看卡还能买东西吗,你可以帮我看看卡还能买东西吗,,,haolei.yang,人工导入,0
3873,gonghangzaicui,还款后卡片情况,我还完款钱卡还能正常使用吗,我还完款钱卡还能正常使用吗,,,haolei.yang,人工导入,0
3874,gonghangzaicui,还款后卡片情况,我转完钱卡还能刷吗,我转完钱卡还能刷吗,,,haolei.yang,人工导入,0
3875,gonghangzaicui,还款后卡片情况,我存进去之后卡还能用吗,我存进去之后卡还能用吗,,,haolei.yang,人工导入,0
3876,gonghangzaicui,还款后卡片情况,我转完钱卡还能买东西吗,我转完钱卡还能买东西吗,,,haolei.yang,人工导入,0
3877,gonghangzaicui,还款后卡片情况,我存进去之后卡还能花吗,我存进去之后卡还能花吗,,,haolei.yang,人工导入,0
3878,gonghangzaicui,询问逾期影响,这个对我信用影响大吗,这个对我信用影响大吗,,,haolei.yang,人工导入,0
3879,gonghangzaicui,询问逾期影响,不还对我信用影响大吗,不还对我信用影响大吗,,,haolei.yang,人工导入,0
3880,gonghangzaicui,询问逾期影响,没钱你帮我还啊,没钱你帮我还啊,,,haolei.yang,人工导入,0
3881,gonghangzaicui,询问逾期影响,手头没钱还不了我会坐牢吗,手头没钱还不了我会坐牢吗,,,haolei.yang,人工导入,0
3882,gonghangzaicui,询问逾期影响,不还怎么着,不还怎么着,,,haolei.yang,人工导入,0
3883,gonghangzaicui,询问逾期影响,我就是不还,我就是不还,,,haolei.yang,人工导入,0
3884,gonghangzaicui,询问逾期影响,老子不还,老子不还,,,haolei.yang,人工导入,0
3885,gonghangzaicui,询问逾期影响,我说不还就是不还,我说不还就是不还,,,haolei.yang,人工导入,0
3886,gonghangzaicui,询问逾期影响,不还你能拿我怎么样,不还你能拿我怎么样,,,haolei.yang,人工导入,0
3887,gonghangzaicui,询问逾期影响,不还我会怎么样啊,不还我会怎么样啊,,,haolei.yang,人工导入,0
3888,gonghangzaicui,询问逾期影响,这个会让我失信吗,这个会让我失信吗,,,haolei.yang,人工导入,0
3889,gonghangzaicui,询问逾期影响,不还有什么后果吗,不还有什么后果吗,,,haolei.yang,人工导入,0
3890,gonghangzaicui,询问逾期影响,没钱还不了的话有什么后果吗,没钱还不了的话有什么后果吗,,,haolei.yang,人工导入,0
3891,gonghangzaicui,询问逾期影响,资金紧张还不了我的信用会不好吗,资金紧张还不了我的信用会不好吗,,,haolei.yang,人工导入,0
3892,gonghangzaicui,询问逾期影响,不还我会被抓起来吗,不还我会被抓起来吗,,,haolei.yang,人工导入,0
3893,gonghangzaicui,询问逾期影响,这样以后还能借钱吗,这样以后还能借钱吗,,,haolei.yang,人工导入,0
3894,gonghangzaicui,询问逾期影响,我说不还你听不明白吗,我说不还你听不明白吗,,,haolei.yang,人工导入,0
3895,gonghangzaicui,询问逾期影响,还不上怎么着,还不上怎么着,,,haolei.yang,人工导入,0
3896,gonghangzaicui,询问逾期影响,还不上你能拿我怎么样,还不上你能拿我怎么样,,,haolei.yang,人工导入,0
3897,gonghangzaicui,询问逾期影响,没钱不想还,没钱不想还,,,haolei.yang,人工导入,0
3898,gonghangzaicui,询问逾期影响,我就是不想还,我就是不想还,,,haolei.yang,人工导入,0
3899,gonghangzaicui,询问逾期影响,我说没钱就是没钱,我说没钱就是没钱,,,haolei.yang,人工导入,0
3900,gonghangzaicui,询问逾期影响,没钱你能拿我怎么样,没钱你能拿我怎么样,,,haolei.yang,人工导入,0
3901,gonghangzaicui,询问逾期影响,没钱你抓我啊,没钱你抓我啊,,,haolei.yang,人工导入,0
3902,gonghangzaicui,询问逾期影响,我说没钱你听不明白吗,我说没钱你听不明白吗,,,haolei.yang,人工导入,0
3903,gonghangzaicui,询问逾期影响,没钱你让我怎么还,没钱你让我怎么还,,,haolei.yang,人工导入,0
3904,gonghangzaicui,询问逾期影响,还不上你让我怎么还,还不上你让我怎么还,,,haolei.yang,人工导入,0
3905,gonghangzaicui,询问逾期影响,你让我还我就还啊,你让我还我就还啊,,,haolei.yang,人工导入,0
3906,gonghangzaicui,询问逾期影响,还你妹还,还你妹还,,,haolei.yang,人工导入,0
3907,gonghangzaicui,询问逾期影响,我还不上你还非要催烦不烦,我还不上你还非要催烦不烦,,,haolei.yang,人工导入,0
3908,gonghangzaicui,询问逾期影响,资金紧张拿什么还你,资金紧张拿什么还你,,,haolei.yang,人工导入,0
3909,gonghangzaicui,询问逾期影响,手头没钱拿什么还你,手头没钱拿什么还你,,,haolei.yang,人工导入,0
3910,gonghangzaicui,询问逾期影响,老子就是有钱也不还,老子就是有钱也不还,,,haolei.yang,人工导入,0
3911,gonghangzaicui,询问逾期影响,别说那么多我就是不想还,别说那么多我就是不想还,,,haolei.yang,人工导入,0
3912,gonghangzaicui,询问账单,我要看账单,我要看账单,,,haolei.yang,人工导入,0
3913,gonghangzaicui,询问账单,我要核实账单,我要核实账单,,,haolei.yang,人工导入,0
3914,gonghangzaicui,询问账单,我可以查下账单吗,我可以查下账单吗,,,haolei.yang,人工导入,0
3915,gonghangzaicui,询问账单,我要看下账单方便吗,我要看下账单方便吗,,,haolei.yang,人工导入,0
3916,gonghangzaicui,询问账单,麻烦给我对下账单,麻烦给我对下账单,,,haolei.yang,人工导入,0
3917,gonghangzaicui,询问账单,你让我对下账单可以吗,你让我对下账单可以吗,,,haolei.yang,人工导入,0
3918,gonghangzaicui,询问账单,你给我核实下账单行不行,你给我核实下账单行不行,,,haolei.yang,人工导入,0
3919,gonghangzaicui,询问账单,麻烦你给我念下账单,麻烦你给我念下账单,,,haolei.yang,人工导入,0
3920,gonghangzaicui,询问账单,你给我念下账单行不行,你给我念下账单行不行,,,haolei.yang,人工导入,0
3921,gonghangzaicui,询问账单,你告诉我账单行不行,你告诉我账单行不行,,,haolei.yang,人工导入,0
3922,gonghangzaicui,询问账单,你能不能告诉我账单,你能不能告诉我账单,,,haolei.yang,人工导入,0
3923,gonghangzaicui,询问账单,你把我账单告诉我,你把我账单告诉我,,,haolei.yang,人工导入,0
3924,gonghangzaicui,询问账单,现在告诉我账单方便吗,现在告诉我账单方便吗,,,haolei.yang,人工导入,0
3925,gonghangzaicui,询问账单,麻烦你告诉账单,麻烦你告诉账单,,,haolei.yang,人工导入,0
3926,gonghangzaicui,询问账单,账单都扣什么了,账单都扣什么了,,,haolei.yang,人工导入,0
3927,gonghangzaicui,询问账单,账单都用在什么地方了啊,账单都用在什么地方了啊,,,haolei.yang,人工导入,0
3928,gonghangzaicui,询问账单,我的钱都扣在哪里了,我的钱都扣在哪里了,,,haolei.yang,人工导入,0
3929,gonghangzaicui,询问账单,我的钱都用在什么地方了,我的钱都用在什么地方了,,,haolei.yang,人工导入,0
3930,gonghangzaicui,询问账单,我这个月账单跟我说一下,我这个月账单跟我说一下,,,haolei.yang,人工导入,0
3931,gonghangzaicui,询问账单,我本期账单跟我说一下,我本期账单跟我说一下,,,haolei.yang,人工导入,0
3932,gonghangzaicui,询问账单,我这次账单和我说一下,我这次账单和我说一下,,,haolei.yang,人工导入,0
3933,gonghangzaicui,查消费明细,查消费明细,查消费明细,,,haolei.yang,人工导入,0
3934,gonghangzaicui,查消费明细,我的消费明细告诉我一下,我的消费明细告诉我一下,,,haolei.yang,人工导入,0
3935,gonghangzaicui,查消费明细,我都刷什么了,我都刷什么了,,,haolei.yang,人工导入,0
3936,gonghangzaicui,查消费明细,消费明细能给我查一下吗,消费明细能给我查一下吗,,,haolei.yang,人工导入,0
3937,gonghangzaicui,查消费明细,给我查查消费明细,给我查查消费明细,,,haolei.yang,人工导入,0
3938,gonghangzaicui,查消费明细,告诉我消费明细,告诉我消费明细,,,haolei.yang,人工导入,0
3939,gonghangzaicui,查消费明细,能不能跟我说说消费明细吗,能不能跟我说说消费明细吗,,,haolei.yang,人工导入,0
3940,gonghangzaicui,查消费明细,你给我念下我的消费明细行吗,你给我念下我的消费明细行吗,,,haolei.yang,人工导入,0
3941,gonghangzaicui,查消费明细,跟我说说消费明细,跟我说说消费明细,,,haolei.yang,人工导入,0
3942,gonghangzaicui,查消费明细,我没花那么多啊,我没花那么多啊,,,haolei.yang,人工导入,0
3943,gonghangzaicui,查消费明细,怎么要扣那么多,怎么要扣那么多,,,haolei.yang,人工导入,0
3944,gonghangzaicui,查消费明细,你能帮我查一下消费明细吗,你能帮我查一下消费明细吗,,,haolei.yang,人工导入,0
3945,gonghangzaicui,查消费明细,我要核实交易流水,我要核实交易流水,,,haolei.yang,人工导入,0
3946,gonghangzaicui,查消费明细,交易流水有吗,交易流水有吗,,,haolei.yang,人工导入,0
3947,gonghangzaicui,查消费明细,我交易流水告诉我一下,我交易流水告诉我一下,,,haolei.yang,人工导入,0
3948,gonghangzaicui,查消费明细,我要查记录,我要查记录,,,haolei.yang,人工导入,0
3949,gonghangzaicui,查消费明细,跟我说一下消费记录,跟我说一下消费记录,,,haolei.yang,人工导入,0
3950,gonghangzaicui,查消费明细,你给我念一下我的明细,你给我念一下我的明细,,,haolei.yang,人工导入,0
3951,gonghangzaicui,查消费明细,给我核实消费明细,给我核实消费明细,,,haolei.yang,人工导入,0
3952,gonghangzaicui,查消费明细,我要确认流水,我要确认流水,,,haolei.yang,人工导入,0
3953,gonghangzaicui,查消费明细,告诉我我的刷卡流水,告诉我我的刷卡流水,,,haolei.yang,人工导入,0
3954,gonghangzaicui,查消费明细,我想知道相关的交易流水,我想知道相关的交易流水,,,haolei.yang,人工导入,0
3955,gonghangzaicui,查消费明细,我想知道相关的刷卡记录,我想知道相关的刷卡记录,,,haolei.yang,人工导入,0
3956,gonghangzaicui,查消费明细,我都刷什么了,我都刷什么了,,,haolei.yang,人工导入,0
3957,gonghangzaicui,查消费明细,我都把钱用在哪儿了,我都把钱用在哪儿了,,,haolei.yang,人工导入,0
3958,gonghangzaicui,查消费明细,给我解释把钱花在哪儿了,给我解释把钱花在哪儿了,,,haolei.yang,人工导入,0
3959,gonghangzaicui,查消费明细,给我解释买什么了,给我解释买什么了,,,haolei.yang,人工导入,0
3960,gonghangzaicui,查消费明细,我要知道怎么这么多,我要知道怎么这么多,,,haolei.yang,人工导入,0
3961,gonghangzaicui,查消费明细,我本期明细跟我说一下,我本期明细跟我说一下,,,haolei.yang,人工导入,0
3962,gonghangzaicui,查消费明细,我这次明细和我说一下,我这次明细和我说一下,,,haolei.yang,人工导入,0
3963,gonghangzaicui,询问利率,利息怎么算,利息怎么算,,,haolei.yang,人工导入,0
3964,gonghangzaicui,询问利率,你们利息怎么收取,你们利息怎么收取,,,haolei.yang,人工导入,0
3965,gonghangzaicui,询问利率,我觉得没花这么多钱啊你们收我利息了,我觉得没花这么多钱啊你们收我利息了,,,haolei.yang,人工导入,0
3966,gonghangzaicui,询问利率,我的利息怎么算告诉我一下,我的利息怎么算告诉我一下,,,haolei.yang,人工导入,0
3967,gonghangzaicui,询问利率,利息能给我查一下吗,利息能给我查一下吗,,,haolei.yang,人工导入,0
3968,gonghangzaicui,询问利率,给我查查利息,给我查查利息,,,haolei.yang,人工导入,0
3969,gonghangzaicui,询问利率,告诉我利息,告诉我利息,,,haolei.yang,人工导入,0
3970,gonghangzaicui,询问利率,跟我说一下利息行吗,跟我说一下利息行吗,,,haolei.yang,人工导入,0
3971,gonghangzaicui,询问利率,能不能跟我说说利息啊,能不能跟我说说利息啊,,,haolei.yang,人工导入,0
3972,gonghangzaicui,询问利率,麻烦你给我说下利息怎么收,麻烦你给我说下利息怎么收,,,haolei.yang,人工导入,0
3973,gonghangzaicui,询问利率,你给我念下我的利息行吗,你给我念下我的利息行吗,,,haolei.yang,人工导入,0
